Url,ID,Review_count
https://www.yelp.com/biz/liff-michael-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,sxfAJ06HCMAuFNoQfVE2dw,1
https://www.yelp.com/biz/st-mary-medical-center-obstetrical-clinic-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,5-Q6_zcKPl458V1a7QhWDQ,1
https://www.yelp.com/biz/family-pharmacy-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,fCgS0mkLZSv_AQ56otHLPA,14
https://www.yelp.com/biz/cardiovascular-associates-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,4RufXyYgwd-Rx7smkY3PPA,2
https://www.yelp.com/biz/quest-diagnostics-long-beach-3?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,mNx9pR-RO5sldwjLu_SGfQ,22
https://www.yelp.com/biz/mccloy-thomas-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,ICCPBor8EDJZcYFDWzzG4w,3
https://www.yelp.com/biz/elinor-lin-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,xLnTZ7O9biU3fD5q4YhapA,9
https://www.yelp.com/biz/peter-p-ferrera-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,20vu7tTzdZzN7BChOqbrPg,10
https://www.yelp.com/biz/advanced-radiology-medical-group-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,1xyfVMtwshv8mC_-3AxL-Q,1
https://www.yelp.com/biz/schauweker-philip-s-dpm-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,a097QUnwEtZerYzbOK35qA,3
https://www.yelp.com/biz/chhay-hor-born-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,Qq6rHxVS8SPHB96NwRLsSg,5
https://www.yelp.com/biz/ulmer-dermatology-long-beach-8?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,GHXtbhtrS1Z_8ZQZwVG0cA,68
https://www.yelp.com/biz/pham-dien-van-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,LLerN1hfrBD-dm_E2zznMA,4
https://www.yelp.com/biz/family-dental-care-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,CktS2V8DpZDsIUjpJHLz4g,67
https://www.yelp.com/biz/golden-pharmacy-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,gYDdS9f5cwoKsxxKLQa7ug,5
https://www.yelp.com/biz/chronic-pain-releaf-center-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,-9OSeUlA8uGBsvqKoRizTQ,12
https://www.yelp.com/biz/onyeador-ejike-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,UcE9uZroUUPTQRogvbKg5g,2
https://www.yelp.com/biz/sulit-hector-l-md-a-medical-corporation-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,ST38UT-a4Hdl8tzQWj2jAg,1
https://www.yelp.com/biz/reyes-adoracion-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,P-G8__h6zat2FTFBjQ72ZA,2
https://www.yelp.com/biz/chambers-gregory-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,uGXU9r9FcG4AZ7zi1lpRwA,3
https://www.yelp.com/biz/greta-a-wanyik-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,gIoGsEcnHKy8IIcqPlwzUg,1
https://www.yelp.com/biz/greater-long-beach-dental-long-beach-2?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,1hmRd1oGwzt5rHLlmcpElg,49
https://www.yelp.com/biz/murray-james-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,533I3TUicETRM6QLfr3OYA,1
https://www.yelp.com/biz/datta-jyoti-s-fccp-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,Ls__EdOF7j6di_nPmWspsQ,3
https://www.yelp.com/biz/francine-i-jackson-dds-the-dental-salon-long-beach-2?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,yvvxIUvRqBK6ukFjzGOcHA,15
https://www.yelp.com/biz/ferrera-anna-dr-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,jgFKQolwQQAFEzgpSsyu5Q,1
https://www.yelp.com/biz/karing-pediatrics-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,TdOd41N4ewd4xcyNRyYNrQ,11
https://www.yelp.com/biz/tom-redgate-memorial-recovery-center-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,tuj5qgXo0GN7z0af9mGJjA,5
https://www.yelp.com/biz/mayra-contreras-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,L-QRdUEnZ2Aa0tg3CzxXBQ,2
https://www.yelp.com/biz/a-michael-moheimani-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,uMlcrmkrJuk13Mil563pFw,3
https://www.yelp.com/biz/pine-animal-hospital-and-integrative-wellness-center-long-beach-2?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,Iz9zDc9QkSuBjwd-g92r7A,347
https://www.yelp.com/biz/aurses-healthcare-long-beach-2?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,DE77Cuc55E4I-XJ-MiaEig,1
https://www.yelp.com/biz/vo-van-phac-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,mlOTvXw3J80WX0rvhdkA5Q,5
https://www.yelp.com/biz/careonsite-medical-services-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,CrGQYGV1sg6UUq5fYx6tGg,21
https://www.yelp.com/biz/cmb-laboratory-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,c-IGmgehTG0WIr-nx-AvXQ,12
https://www.yelp.com/biz/john-kassabian-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,vc3vc_nwv-CRqrI0pOjojA,1
https://www.yelp.com/biz/irene-patricia-leech-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,2_HkdbTcYWYPUnyNbbWRqA,1
https://www.yelp.com/biz/forsthoff-cynthia-md-long-beach-2?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,oBYZGQsnlj3APnEJEw5XZQ,1
https://www.yelp.com/biz/united-medical-imaging-of-south-long-beach-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,ek74xxUeWQ0Styeyz54v8Q,12
https://www.yelp.com/biz/irene-p-leech-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,EKOcCmNQf23GAEvrUUBiLQ,2
https://www.yelp.com/biz/green-edward-iii-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,o_8upqYHS-lp5i_kekhr7A,5
https://www.yelp.com/biz/scrubility-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,we0zefkbk6RlSjP7Cea28g,60
https://www.yelp.com/biz/dan-tran-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,ctgyh-c6ZAqdz2C1PJJJcQ,5
https://www.yelp.com/biz/western-dental-and-orthodontics-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,LPr4jNyjIfAGDGGrty6HIg,128
https://www.yelp.com/biz/allswang-barry-md-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,pYXF7rVtBVwcvjPgwt5OGQ,3
https://www.yelp.com/biz/steve-nguyen-do-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,qye-7l9o7QpEk-aEShnXoQ,3
https://www.yelp.com/biz/timothy-c-simmons-m-d-gastroenterology-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,oUmjiPPRUg49rokD-jZOZQ,7
https://www.yelp.com/biz/all-kids-dental-and-braces-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,O-uGpH6CCPYDy3J5UZxy0w,20
https://www.yelp.com/biz/the-family-vet-long-beach?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,lDp8OEyEYTTfytRs8u6IUQ,76
https://www.yelp.com/biz/purium-health-products-long-beach-2?adjust_creative=BQqOF4fD7t6vu_weynBLCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=BQqOF4fD7t6vu_weynBLCw,Eb5HiwmlAf_TNdr_hhbcUg,11
https://www.yelp.com/biz/dh-lounge-khmer-lounge-and-bar-long-beach?adjust_creative=IjEePJ2K74Gkvlpvvthzaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=IjEePJ2K74Gkvlpvvthzaw,PTXvJ3KRWkrSmWc69Pe5gw,4
https://www.yelp.com/biz/the-hawk-long-beach?adjust_creative=IjEePJ2K74Gkvlpvvthzaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=IjEePJ2K74Gkvlpvvthzaw,9esNPMfNsdgP1kcaHRZ4GQ,64
https://www.yelp.com/biz/darlings-long-beach-2?adjust_creative=IjEePJ2K74Gkvlpvvthzaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=IjEePJ2K74Gkvlpvvthzaw,5iyLz7xKksIwur5ZMJV_SA,6
https://www.yelp.com/biz/la-fiesta-bar-long-beach?adjust_creative=IjEePJ2K74Gkvlpvvthzaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=IjEePJ2K74Gkvlpvvthzaw,9hw7WhXPaJSAoPvy80YtJw,4
https://www.yelp.com/biz/mamys-place-long-beach?adjust_creative=IjEePJ2K74Gkvlpvvthzaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=IjEePJ2K74Gkvlpvvthzaw,S8aMgqUqoBry1BXp7l6ocw,35
https://www.yelp.com/biz/caliz-sports-bar-long-beach-2?adjust_creative=IjEePJ2K74Gkvlpvvthzaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=IjEePJ2K74Gkvlpvvthzaw,4xYfDReQQ-BEYwADlcrdSg,1
https://www.yelp.com/biz/zacatecas-long-beach?adjust_creative=IjEePJ2K74Gkvlpvvthzaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=IjEePJ2K74Gkvlpvvthzaw,l48ZHxLV7kVEurSS_z0e2w,1
https://www.yelp.com/biz/the-garage-theatre-long-beach?adjust_creative=5MSb7kUG2_VoAWp5ngoEAg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=5MSb7kUG2_VoAWp5ngoEAg,vNwar-h8qACjL97vtJoUXg,24
https://www.yelp.com/biz/dj-zi-entertainment-long-beach?adjust_creative=5MSb7kUG2_VoAWp5ngoEAg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=5MSb7kUG2_VoAWp5ngoEAg,Suz5jPq7CRojNfQ37eWh4Q,25
https://www.yelp.com/biz/downtown-clown-long-beach?adjust_creative=5MSb7kUG2_VoAWp5ngoEAg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=5MSb7kUG2_VoAWp5ngoEAg,9xiepki25a7UwEF2yaguGA,25
https://www.yelp.com/biz/p3-theatre-company-long-beach?adjust_creative=5MSb7kUG2_VoAWp5ngoEAg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=5MSb7kUG2_VoAWp5ngoEAg,xJ2mrfRjj8L_FVsiCEbeAw,3
https://www.yelp.com/biz/hearts-and-honeydo-hancrafted-events-long-beach?adjust_creative=5MSb7kUG2_VoAWp5ngoEAg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=5MSb7kUG2_VoAWp5ngoEAg,Cz0tdHd-5JK7k5umSh1h2A,4
https://www.yelp.com/biz/long-beach-firefighters-museum-long-beach?adjust_creative=O1fG-qUe_R1d8hr_AMSFHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=O1fG-qUe_R1d8hr_AMSFHA,hAYoviz7c7kz2rWjkDubDw,8
https://www.yelp.com/biz/pacific-island-ethnic-art-museum-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,dtq81IZGy9xPsQBf2V8IYQ,9
https://www.yelp.com/biz/long-beach-japanese-cultural-center-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,Cr8Agn3WnpZ8SLQz7iOegQ,2
https://www.yelp.com/biz/homeland-cultural-center-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,cuGRbnVEaA1QYhwIrRm5ug,3
https://www.yelp.com/biz/families-uniting-families-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,SevttpYGL2p_cZZsl2tbkg,1
https://www.yelp.com/biz/joannas-drum-lessons-long-beach-2?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,LNToM8-kV8Vg5iwnnRWUTg,1
https://www.yelp.com/biz/kleur-long-beach-2?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,yDmvcfmSlAug50qM3eve1A,99
https://www.yelp.com/biz/long-beach-judo-dojo-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,Ura5gl5JZGwpluGlN05RnQ,3
https://www.yelp.com/biz/little-sunshine-house-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,HV38oc7Zf1_EGhpZ_P_ePQ,25
https://www.yelp.com/biz/precision-salon-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,hMzDjyJpM82H3xqUCZdlJA,14
https://www.yelp.com/biz/cindy-sattanni-sage-salon-long-beach-2?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,j0EDGNEsiftZsazv1Ivr5w,9
https://www.yelp.com/biz/mark-twain-neighborhood-library-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,VdaL_gerzzrWRZURq4dLeQ,22
https://www.yelp.com/biz/el-pueblito-little-mexican-town-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,M5rKafFRjBe2RetlPXWs_Q,2
https://www.yelp.com/biz/long-beach-storage-center-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,gb_R9B2ipRb0Knre-bSyhA,21
https://www.yelp.com/biz/kirk-saylin-studio-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,kjFpA5U2eS9ne9QlrcmkFw,2
https://www.yelp.com/biz/king-kong-1-hour-photo-and-studio-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,BCZhBQzx_X_butwF-K3myw,71
https://www.yelp.com/biz/long-beach-kickboxing-center-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,zdsv62ndpuZSvXzUNKdo8g,13
https://www.yelp.com/biz/little-sunshine-house-long-beach-3?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,9Axd_Qj1rjzYbuMFFvhAYg,3
https://www.yelp.com/biz/top-coat-nails-and-hair-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,WsXBiPscyEqaeutB1BXYzQ,35
https://www.yelp.com/biz/long-beach-skin-long-beach-4?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,PQENDqMcfMtF63MJtpHD8g,5
https://www.yelp.com/biz/colorvision-media-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,ChNvMII4aCMgByuNvjb2Fw,30
https://www.yelp.com/biz/collision-works-long-beach-3?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,7WXIgLS1PrfFC9M3HnVGcg,83
https://www.yelp.com/biz/thidas-beauty-salon-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,nBdU2K-ZG41I1Q1s_IMXEw,59
https://www.yelp.com/biz/authentic-roots-tattoo-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,aZPwcfo5ykbicc091lYbyQ,50
https://www.yelp.com/biz/polytechnic-senior-high-school-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,CGNrzyIHMv1-FBBqgZyjmA,24
https://www.yelp.com/biz/creative-arts-preschool-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,XHq-si_0DMAvgVY3Sd1f_A,3
https://www.yelp.com/biz/look-graphics-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,vE394r4kVDOnNo_f-c2LLg,7
https://www.yelp.com/biz/wilmore-9-festival-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,h_ch96ulxRipSrEjvBT59g,2
https://www.yelp.com/biz/antioch-church-of-long-beach-long-beach-4?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,sAdU3rkNhGdsKxFm9EGunw,19
https://www.yelp.com/biz/brows-by-val-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,o2i7hD-yR_ytXSsoUe5J-w,15
https://www.yelp.com/biz/fiberglass-arts-body-shop-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,BAyZP1Fj8lvYibE0K_u8XQ,5
https://www.yelp.com/biz/sandoval-tailoring-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,PEBdmLcb7MH-NPLvA9S22Q,76
https://www.yelp.com/biz/snorlaxs-house-of-blends-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,K8RLW3Z5L0Pr0UUTUsOZkg,42
https://www.yelp.com/biz/mimis-hair-salon-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,sdmJKVNYVLLNOJi_tqLWmw,92
https://www.yelp.com/biz/enjoy-hair-and-nail-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,_3kBIgRFgAGU5p_I2AI6Ew,23
https://www.yelp.com/biz/western-states-glass-long-beach?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,OncSOaBVzhZpYXG32QdQQw,2
https://www.yelp.com/biz/the-new-city-school-long-beach-2?adjust_creative=QTcAzZL07l_8n_E2GUsQ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=QTcAzZL07l_8n_E2GUsQ0w,MzsCnpkyP7J9lUl7lbGyDw,6
